__token__,__occurence__
Méa,2
Hananéel,3
d'Asnaa,1
Poissons,2
poudres,1
réparait,20
Marimuth,1
d'Accus,1
Barachie,5
Mésézébel,2
réparaient,9
Thécuites,2
n'apportèrent,1
concours,3
Besodias,1
Porte,5
Meltias,1
Gabaonite,1
Jadon,1
Méronathite,1
tribunal,18
Eziel,1
d'Araïas,1
orfèvres,3
corporation,2
parfumeurs,1
Jédaïas,1
Haromaph,1
Hasebonias,1
Herem,1
Hasub,3
Fourneaux,2
d'Alohès,1
Hanun,2
Bethacharam,1
Sellun,1
Cholhoza,2
Source,3
Siloé,5
d'Azboc,1
réservoir,2
Héros,1
Benni,1
Hasébias,4
Bavaï,1
Enadad,1
Azer,1
l'arsenal,2
Baruch,27
ardeur,5
Haccus,1
d'Ananie,2
Phalel,1
saillie,4
l'Eau,5
Chevaux,2
Séleph,1
l'habitation,1
Miphcad,1
juifs,1
Qu'entreprennent,1
impuissants,4
laissera-t-on,1
Offriront-ils,1
Achèveront-ils,1
Feront-ils,1
ensevelies,1
bâtissent,3
renard,2
renversera,4
insultes,3
livrez-les,1
d'exil,1
scandale,14
rebâtîmes,1
rétablie,2
avançait,1
priâmes,1
établîmes,1
manquent,5
décombres,6
arrivions,1
massacrerons,1
avertirent,1
plaçai,4
découverts,2
avertis,8
anéanti,9
retournâmes,1
chargeaient,2
L'ouvrage,1
rassemblez-vous,2
travaillions,1
l'apparition,3
quittions,2
l'ablution,2
recevons,6
engageons,1
soumettons,1
plaintes,9
réfléchi,2
j'adressai,2
réprimandes,6
vendriez,1
turent,3
J'ajoutai,1
devriez-vous,1
éviter,3
l'insulte,1
ennemies,2
Rendez-leur,1
centième,1
exigé,1
demanderons,1
J'appelai,1
agiraient,1
secouai,1
secoue,6
secoué,3
loua,3
chargea,2
trente-deuxième,1
accablaient,1
volaille,1
réclamé,1
lourdement,2
rebâti,5
date,3
m'envoyèrent,1
entrevue,1
J'exécute,1
quitterais,1
m'adressèrent,1
répand,16
rebâtis,4
consultons-nous,1
inventes,1
détacheront,1
Métabéel,1
fermons,1
pénétrerait-il,1
demeurerait-il,1
n'entrerai,2
j'agisse,1
prétexte,7
méfaits,1
m'effrayer,2
vingt-cinquième,2
d'Elul,1
éprouvèrent,1
découragement,3
multipliaient,1
l'adresse,1
parvenaient,1
qualités,1
j'eus,7
fermera,5
d'habitants,8
rebâties,3
d'assembler,1
généalogique,1
Raamias,1
Nahamani,1
Mespharath,1
Bégoaî,1
Nahum,2
Pharsos,1
Zethua,1
Bannui,1
soixante-sept,3
Hasem,1
Hareph,2
Netopha,1
Beth-Azmoth,1
Géba,2
Harem,2
Sénaa,1
d'Idaïas,1
d'Arem,1
Portiers,1
Soha,1
Tebbaoth,1
Géddel,1
Raillas,1
Gézem,1
Bésée,1
Besloth,1
Sothaï,1
Sophéreth,1
Pharida,1
Jahala,1
Darcon,1
Jeddel,1
Thel-Mêla,1
Habia,1
l'entendre,9
prêtait,1
lecture,6
Mathatias,1
Anias,1
Hasbadana,1
amen,1
Sérébias,4
Sépthai,1
Odias,1
Phalaïas,2
instruisaient,2
lisaient,1
viandes,13
buvez,8
douces,8
calmaient,1
Taisez-vous,2
d'Esdras,2
s'instruire,2
myrte,3
confessèrent,2
lurent,2
Sabanias,2
Sarébias,2
Chanani,1
Hasebnias,1
Odaïas,3
Sébnias,1
Phathahias,2
Amorhéens,1
Gergeséens,1
saviez,1
fendu,2
abîmes,11
guidés,4
refusèrent,2
clément,4
blasphèmes,5
guidant,1
éclairant,1
prudents,9
manquèrent,1
s'usèrent,1
s'enflèrent,1
partageâtes,1
possédèrent,3
multiplié,18
entreraient,1
traitassent,1
fertiles,1
rassasièrent,3
s'engraissèrent,1
révoltèrent,5
abandonnâtes,2
donnâtes,1
sauveurs,1
sauvèrent,1
entendîtes,1
délivrâtes,1
rendîtes,2
persévérant,1
transgressèrent,1
usâtes,1
livrâtes,1
délaissés,3
maintenez,1
accordiez,1
jouir,10
disposent,2
contractâmes,1
mîmes,2
apposèrent,2
Genthon,3
Maazias,1
Belgaï,1
d'Azanias,1
Odaias,1
Baninu,1
Zéthu,1
Azgad,1
Bégoai,1
Adin,1
Ater,1
Azur,1
Besaï,1
Nébaï,1
Megphias,1
Hazir,1
Mésizabel,1
Jeddua,1
Pheltias,2
Anaïas,1
Alohès,1
Phaléa,1
Sobec,1
Hasebna,1
Echias,1
Anan,1
promirent,3
promîmes,1
donnerions,1
prendrions,1
marchandises,12
denrées,3
achèterions,1
laisserions,1
reposer,17
n'exigerions,1
paiement,3
imposâmes,1
l'obligation,1
tirâmes,1
l'apportât,1
déterminées,2
apporterions,1
livrerions,1
cultures,1
négligerons,1
vînt,5
restant,2
d'eux-mêmes,5
Athaïas,1
d'Aziam,1
Hazias,1
Joëd,1
Colaïas,1
d'Ethéel,1
Gebbaï-Sellaï,1
Sénua,1
Idaïas,4
Phéléias,1
d'Amsi,1
Amassaï,1
d'Azréel,1
d'Ahazi,1
Hagdolim,1
d'Azaricam,1
Sabathaï,1
Zébédéi,1
entonnait,1
Becbécias,3
Abda,1
quatre-vingt-quatre,2
Gaspha,1
Azzi,3
Beth-Phalet,1
Mochona,1
En-Remmon,1
Geba,1
Nob,1
Anania,1
Néballat,1
Ouvriers,1
Sechénias,1
Maadias,1
Seméïas,1
Amoc,2
Hanni,1
opposé,3
Jeddoa,2
Maraïas,1
Milicho,1
Haram,2
Helci,1
Moadias,1
Phelti,1
Jodaïas,1
Sellaï,1
Célaï,1
groupe,2
alternant,1
environnant,1
Beth-Galgal,1
formai,1
choeurs,2
procession,1
Osaïas,2
Malalaï,1
Galalaï,1
Maaï,1
D'au-dessus,1
Prison,1
Jezraïas,1
réjouissait,1
allié,1
n'étais,5
j'obtins,1
arrangeant,1
éprouvai,1
j'ordonnai,4
purifiât,1
replaçai,1
J'appris,1
J'adressai,2
abandonnée,6
confiai,1
adjoignis,1
n'effacez,1
piété,26
foulaient,1
amenaient,1
avertissement,4
vendaient,10
profanant,3
augmentez,1
n'entrât,1
vendeurs,3
passez-vous,1
épargnez-moi,1
azotiennes,1
ammonites,1
moabites,1
l'azotien,1
judéen,1
adressai,1
arrachai,1
adjurai,1
l'entraînèrent,2
Fallait-il,1
chassai,1
profanation,2
obligations,1
sacrées,3
purifiai,1
Souvenez-vous-en,1
envoyaient,1
inviter,2
festins,7
purifiait,1
offensé,2
série,2
d'épreuves.,1
gratuitement,9
Sabéens,2
survenus,1
embrasé,5
dévorés,5
écroulée,1
Nu,1
pécha,2
d'insensé,2
maligne.,1
PROLOGUE,1
PROSE,2
persévère,4
Peau,1
épargne,2
tesson,2
gratter,1
recevrions,1
Job.,14
Baldad,5
Suhé,5
Sophar,4
concertèrent,2
excessive,2
POÈME,1
DISCUSSION,1
JOB,1
TROIS,1
AMIS,1
CYCLE,3
DISCOURS,5
Plaintes,1
Périsse,2
brille,18
revendiquent,1
l'éclipse,1
supputation,1
maudissent,8
évoquer,1
Léviathan,6
s'obscurcissent,5
attende,1
paupières,11
dormirais,1
reposerais,1
mausolées,1
l'avorton,3
ignoré,1
n'existerais,1
n'exercent,1
violences,6
l'exacteur,2
affranchi,4
malheureux,59
espèrent,10
ardemment,5
d'aise,1
enferme,2
soupirs,7
redoute,6
Discours,8
d'Eliphaz.,3
risquons,2
retenir,5
fortifié,4
débiles,4
chancelaient,2
raffermi,2
vacillants,1
faiblis,1
t'atteint,1
perds,2
n'était-elle,2
Cherche,1
labourent,1
sèment,5
l'injustice,18
moissonnent,4
rugissement,7
tonnante,2
étouffés,3
dispersent,3
furtivement,1
vague,1
visions,22
mortels,9
agitèrent,1
hérissèrent,1
spectre,3
Créateur,16
fie,3
teigne,7
réponde,7
tourneras-tu,1
l'emportement,1
soudain,18
défend,2
franchit,1
haie,4
altéré,4
germe,7
naisse,3
tournerais,2
dirigerais,1
sonder,7
exalte,2
retrouvent,1
déjoue,2
perfides,10
réaliser,2
complots,7
astucieux,3
tâtonnent,2
l'espérance,37
châtie,14
correction,10
fouet,6
riras,1
redouteras,1
s'accroître,2
mûr,3
Ecoute-le,1
Réponse,9
calamités,3
pesantes,1
transpercent,1
terreurs,16
l'onagre,4
rugit,6
mugit,1
fade,1
insipide,1
attente,7
consolation,31
j'attende,1
dénué,3
m'est-il,3
s'écoulent,3
glaçons,2
disparaît,6
s'évanouissent,6
chaleurs,1
perdent,15
s'évaporent,1
airs,4
tarissent,4
caravanes,3
espéraient,2
frustrés,1
confondus,26
l'infortune,1
fuyez,5
délivrez-moi,2
arrachez-moi,1
brigands,10
Instruisez-moi,1
écouterai,3
failli,5
équitables,2
blâme,8
Voulez-vous,4
censurer,1
échappés,1
désespoir,2
orphelin,1
creusez,1
mens,4
injustes,8
sait-il,1
soupire,7
lèverai-je,1
finira,1
d'angoisses,2
croûte,1
terreuse,1
gerce,2
rapides,5
navette,1
d'espérance,5
reverront,2
L'oeil,5
m'apercevra,1
cherchera,7
dissipe,9
remontera,3
retiendrai,1
j'exhalerai,1
monstre,3
poses,2
calmera,1
m'effraies,1
m'épouvantes,1
préfère,3
trépas,2
dissolution,1
m'échappe,1
d'estime,1
t'occuper,1
visites,1
l'éprouves,1
cesseras-tu,2
laisseras-tu,2
d'avaler,1
Gardien,1
butte,6
pardonnes-tu,1
offense,2
n'oublies-tu,1
dormirai,1
chercheras,2
Baldad.,3
tiendras-tu,1
seront-elles,3
tempête,24
renverse-t-il,1
implores,1
veillera,2
florissant,1
l'expérience,1
vont-ils,1
t'enseigner,2
sentences,10
papyrus,1
croît-il,1
marais,2
s'élève-t-il,1
oublient,3
brisée,9
assurance,25
ressemble,10
toile,1
l'araignée,1
s'entrelacent,1
plonge,2
l'arrache,4
renie,2
termine,3
malfaiteurs,13
d'éclats,1
disparaîtra,3
contester,6
résisté,5
ébranlées,11
Seul,1
étend,14
Ourse,1
Orion,2
Pléiades,3
régions,4
austral,1
l'aperçoive,1
ravit,4
opposera,2
s'inclinent,2
légions,3
d'orgueil,11
songerais,1
discuter,2
Aurais-je,1
répondrais,2
J'implorerais,1
clémence,3
appel,3
croirais,1
rassasie,8
S'agit-il,2
s'agit-il,1
m'assigne,1
Serais-je,2
condamnerait,2
déclarerait,1
Innocent,1
l'existence,4
m'importe,4
courrier,1
barque,39
inutile,3
laverais,2
purifierais,1
bor,1
plongerais,1
fange,5
m'auraient,1
comparaissions,1
d'arbitre,1
cessent,3
m'épouvanter,1
condamne,13
apprends-moi,1
Trouves-tu,1
poursuives,1
façonné,5
l'argile,6
ramènerais,1
coulé,3
coagulé,1
fromage,1
d'os,1
nerfs,2
providence,1
cachais,1
méditais,1
m'observes,2
pardonnes,2
n'ose,1
recommences,1
tourmenter,4
étrangement,1
m'opposes,1
redoubles,1
m'assaillir,1
m'aurait,1
n'eusse,2
courts,1
morne,1
règnent,2
chaos,3
clarté,10
Sophar.,2
restera-t-elle,1
bavard,1
vains,13
feront-ils,1
moqueras-tu,1
confonde,1
vraie,6
ouvrait,2
révélait,1
secrets,6
replis,1
verrais,2
oublie,7
Prétends-tu,1
perfection,17
feras-tu,8
sauras-tu,1
l'arrête,1
comprendrait,1
deviendrait,1
raisonnable,1
étendes,1
éloignes,2
inébranlable,5
oublieras,2
L'avenir,1
changeront,1
aurore,2
veine,1
caresseront,1
cède,1
invoquais,1
Honte,1
devise,1
chancelle,13
t'instruiront,1
t'enseignera,1
raconteront,1
L'oreille,4
discerne-t-elle,1
savoure,1
résident,2
arrête,2
lâche,2
bouleversent,2
égare,8
délie,2
traîne,4
relâche,7
anéantit,1
resserre,1
plaider,5
charlatans,1
inutiles,6
gardiez-vous,1
plaidoyer,1
Parlerez-vous,1
parlerez-vous,1
Ferez-vous,1
constituerez-vous,1
avocats,1
saura-t-il,1
tromperez-vous,1
condamnera,5
épouvantera,2
arguments,2
raisons,4
d'argile,5
tuerait,1
n'aurais,4
défendrai,2
justifié,17
épargne-moi,1
m'épouvantent,1
répondrai,10
écrives,1
m'imputes,1
ceps,11
démarches,3
vermoulu,2
misères,3
naît,4
s'arrêter,1
amènes,1
l'impur,3
franchir,2
verdir,2
vieilli,3
reverdit,1
lac,12
disparaissent,9
tarit,3
dessèche,12
fixer,2
souviendrais,1
j'attendrais,1
m'appellerais,1
languirais,1
hélas,6
scellées,1
bourse,9
enduit,1
s'écroule,5
s'efface,3
creusent,3
débordés,1
l'abats,1
flétris,3
congédies,1
honorés,2
l'abaissement,2
gémit,10
répond-il,1
vaine,14
Se,11
gonfle-t-il,1
défend-il,1
futiles,2
fourbes,2
déposent,5
assisté,6
familier,3
Tiens-tu,1
consolations,6
t'adressons,1
t'emporte-t-il,1
roulement,1
raconterai,5
cachent,3
l'étranger.,1
réservées,3
l'oppresseur,15
effrayants,1
retentissent,3
dévastateur,10
n'espère,3
guetté,1
erre,4
l'assaillent,1
bravé,2
couru,4
d'embonpoint,1
occupait,2
s'enrichira,1
s'étendront,1
n'échappera,7
desséchera,3
rameau,7
verdira,1
secouera,2
mûrit,1
déception,2
harangues,1
d'insupportables,1
finiront,1
répliquer,2
j'arrangerais,1
secouerais,1
encouragerais,1
soulagement,4
l'agitation,4
adoucie,1
tais,4
soulagée,1
moissonné,2
garrottes,1
maigreur,2
m'accuse,1
grince,4
darde,1
ouvrent,7
frappent,2
liguent,1
géant,1
d'iniquités,4
défenseur,1
moquent,4
j'entre,3
s'épuise,2
s'éteignent,3
environné,4
moqueurs,7
outrages,20
fais-toi,3
caution,5
voudrait,1
chagrin,13
ombre,23
droits,27
redouble,2
trouverai-je,1
caressait,1
mettrez-vous,1
parlerons,1
stupides,6
déchires,2
cessera,3
briller,16
s'obscurcira,6
l'étroit,3
rets,7
noeuds,2
lacs,2
trappe,1
l'assiègent,1
dévorée,5
frayeurs,2
dessèchent,1
bannit,2
l'univers,5
l'Occident,7
d'horreur,6
affligerez-vous,2
m'accablerez-vous,1
m'insultez,1
m'outragez,2
pudeur,2
élevez,7
convaincre,5
m'opprime,2
m'enveloppe,2
barré,1
sapé,1
déraciné,1
allumée,7
frayés,1
hôtes,2
inconnu,4
J'appelle,1
supplier,3
raillent,3
confidents,1
j'aimais,1
poursuivez-vous,1
insatiables,3
consignées,1
squelette,1
d'attente,1
poursuivions-nous,1
reconnue,1
suggèrent,1
agitation,6
m'outragent,2
réplique,2
triomphe,11
toucherait,1
ordure,2
s'envole,6
l'apercevra,1
imploreront,1
rapines,5
dormiront,2
savouré,1
l'aspic,4
englouti,4
sucé,2
gagné,7
gorgera,1
profits,4
délaissé,4
saccagé,3
avidité,1
rassasiée,10
n'emportera,2
cher,10
n'échappait,1
voracité,1
pleuvra,1
échappe,7
l'acier,1
étincelant,1
révéleront,2
L'abondance,2
dispersée,2
Permettez-moi,1
moquer,3
m'échapperait,1
Regardez-moi,1
frémis,1
frissonnement,1
vivent-ils,2
vieillissent-ils,1
accroissant,1
fleurissent,3
n'avorte,1
nouveau-nés,1
bondissent,1
divertissent,1
désirons,4
gagnerions-nous,1
Voit-on,2
impies,30
assigner,1
voit-on,1
glume,1
enlevée,5
punisse,2
sente,2
importe,4
tranché,1
moelle,3
sève,5
couchent,6
iniques,8
ignorez-vous,1
remarques,1
honorablement,1
mausolée,1
glèbes,2
légères,1
réponses,3
perfidie,7
III,1
utile,13
Qu'importe,1
gagne-t-il,1
prenais,2
gages,5
enlevais,1
donnais,2
l'affamé,3
refusais,1
protégé,2
établissait,2
renvoyais,1
soudaines,1
submergé,2
Qu'en,2
Pourra-t-il,1
promène,1
Gardes-tu,1
richesses.,1
Réconcilie-toi,1
apaise-toi,1
l'enseignement,14
relèveras,3
Jette,2
lingots,1
prieras,1
t'acquitteras,2
formes,5
brillera,3
fronts,2
abattus,8
crieras,3
secourra,1
retient,9
plaiderais,1
remplirais,1
d'arguments,1
m'opposer,3
M'opposerait-il,1
jetterait-il,1
discuterait,1
irais,1
l'aperçois,1
cache-t-il,1
m'examine,1
dévier,1
l'exécute,1
décrété,5
pareils,11
réservés,1
voient-ils,1
déplacent,2
bornes,7
retiennent,4
forcent,2
humbles,18
cherchant,13
maraudent,1
oppresseur,1
Nus,1
d'abri,2
blottissent,1
arrachent,2
expriment,1
celliers,1
foulent,3
forfaits,4
L'assassin,1
rôde,1
l'adultère,12
épie,2
horreurs,3
familières,2
L'impie,2
glisse,3
dirige,13
absorbent,1
neiges,1
ébranle,4
comptent,2
veillent,3
moissonnés,2
convaincra,3
vermisseau,2
faiblesse,14
conseilles,1
l'ignorant,1
adresses-tu,1
ombres,8
suspend,1
déchirent,4
tracé,3
s'ébranlent,3
s'épouvantent,1
serein,3
fuyard,1
percevons,1
respiration,2
prononceront,6
d'inique,1
proférera,1
j'expire,1
entrepris,2
justification,7
l'abandonnerai,1
l'espoir,3
Trouve-t-il,1
Adresse-t-il,1
discourez-vous,1
violents,7
reçoivent,15
ensevelis,2
pleureront,5
amasse,10
entasse,4
hérite,2
hutte,2
fondent,10
l'enlève,2
éperdu,2
bat,6
siffle,2
l'extrait,1
l'épure,1
fondue,2
cuivre,3
explore,1
habités,4
galeries,5
qu'ignore,1
vacille,2
bouleversée,2
roches,2
L'oiseau,1
granit,1
arrêter,7
suintement,1
Sagesse,6
l'Intelligence,2
L'abîme,1
s'achète,1
l'onyx,1
verre,6
comparés,1
l'échange,1
corail,3
cristal,6
perles,14
l'égale,1
n'atteint,2
L'enfer,1
aperçoit,1
réglait,1
traçait,1
décrite,1
sondé,2
Dernier,3
d'autrefois,18
veillait,2
brillait,1
guidait,1
visitait,1
familièrement,1
m'entouraient,2
lavais,1
sortais,4
j'établissais,1
cachaient,1
retenaient,2
muette,6
s'attachait,1
m'entendait,1
proclamait,1
sauvais,1
implorait,1
remplissais,1
revêtais,2
turban,2
j'examinais,1
l'inconnu,1
brisais,1
l'injuste,1
reverdira,1
m'écoutait,2
attendait,11
n'ajoutait,1
m'attendaient,1
ouvraient,1
printemps,5
souriais,1
croire,13
avidement,3
siégeais,1
consolateur,1
daigné,2
Qu'aurais-je,1
Desséchés,1
broutent,2
aride,16
désolé,6
cueillent,1
buissons,2
amers,5
genêts,1
écarte,1
société,5
d'affreuses,1
insensés,41
bannis,4
habitée,14
chansons,6
crachat,1
donnent,15
misérables,7
ébranler,2
frayent,1
meurtrières,1
bouleversé,7
précipitent,4
m'assiègent,4
s'épanche,1
ronge,1
serre,1
regardes,4
indifférence,1
cruel,8
m'attaques,1
m'enlèves,1
m'anéantis,1
fracas,16
mènes,2
n'étendra-t-il,1
poussera-t-il,1
l'infortuné,1
attendri,1
J'attendais,1
j'espérais,1
bouillonnent,4
chacals,15
livide,1
lambeaux,3
accords,2
lugubres,1
plaintifs,1
pacte,6
aurais-je,2
arrêté,13
réserverait-il,1
ferait-il,1
connaît-il,3
compte-t-il,1
fraude,17
sème,17
déracinés,2
déshonorent,2
horrible,1
forfait,1
punissent,2
méconnu,2
l'a-t-il,1
désiraient,2
enfance,4
guidé,2
m'aient,2
réchauffé,1
voyais,2
détache,7
l'humérus,1
amassés,2
feux,4
séduire,11
renié,12
très-haut,2
tressailli,3
n'ouvrais,1
déguisé,1
renfermé,2
n'oser,1
m'écoute,6
signature,1
écrive,2
cédule,1
m'approcherai,1
sillons,5
arrachée,5
légitimes,1
possesseurs,3
l'ivraie,9
Ici,1
finissent,1
D'ÉLIU,1
Premier,4
d'Eliu.,4
persistait,1
Barachel,2
Bouzite,2
prétendait,1
condamnaient,1
attendu,7
redoutais,1
sentiment,5
discerne,2
exposer,3
raisonnements,3
convaincu,4
réfuté,1
interdits,1
restassent,2
muets,5
m'oppresse,1
l'aise,2
flatterai,1
flatter,1
m'enlèverait,1
sur-le-champ,3
j'ouvre,1
partiront,1
qu'exprimeront,1
réponds-moi,6
dispose,3
limon,2
t'épouvantera,1
t'accabler,1
invente,1
motifs,2
disputer,2
nocturnes,1
dorment,4
scelle,3
d'écarter,1
dard,2
repris,13
lutte,6
continue,6
agite,1
exquis,4
s'évanouit,3
intercesseur,1
Epargne-lui,1
fraîcheur,4
propice,4
allégresse,13
chante,10
s'épanouit,1
l'éclairer,2
Sages,1
prêtez-moi,1
Tâchons,1
cherchons,6
menteur,14
douloureuse,6
s'associe,1
sensés,4
rétribue,1
certes,6
gouvernement,2
expirerait,1
retournerait,2
aurait-il,5
Oses-tu,1
Vaurien,1
Pervers,1
commettent,25
refusant,2
contempler,5
châtié,5
pécherai,1
montre-moi,2
expose-le,1
dépourvus,1
impie,3
Crois-tu,3
Considère,4
pèches,1
causes-tu,1
reçoit-il,1
nuire,6
gémissent,5
vexations,1
l'orgueilleuse,1
tyrannie,2
n'exauce,2
attends,1
sévit,1
ignorer,5
Attends,2
t'instruirai,2
Sois-en,1
sûr,3
dédaigne,4
exaltés,1
Viennent-ils,1
fers,7
dénonce,2
causées,1
réprimande,15
exhorte,9
soumettent,2
achèvent,1
aveuglement,1
meurent-ils,1
l'instruit,2
chargée,1
succulents,2
combles,3
Crains,2
t'inflige,1
t'égarent,2
tireront-ils,1
préfères,1
sublime,1
Songe,1
admire,1
impénétrable,3
attire,1
comprendra,4
l'expansion,1
Tantôt,4
marque,13
l'annonce,4
bondit,3
grondement,3
l'immensité,2
éclair,1
tonne,3
majestueuse,2
merveilleuse,5
comprenons,1
torrentielles,1
repaire,10
tanière,3
L'ouragan,1
l'aquilon,1
frimas,2
glace,2
emprisonnée,1
vapeurs,2
disperse,6
lumineuses,1
décrets,7
opère,9
Comprends-tu,2
balancement,1
chauds,1
Peux-tu,1
solides,2
miroir,4
saurions,1
ignorants,3
luit,3
révèrent,6
DIEU,2
discours.,1
obscurcit,2
divin,6
t'interroger,2
m'instruiras,2
étais-tu,1
posais,1
Dis-le,1
dimensions,7
reposent-elles,1
angulaire,8
astres,5
langes,4
d'épais,2
brouillards,2
imposai,1
existes,1
parée,5
promené,1
embrassé,4
pourrais,3
divise-t-elle,1
répand-il,1
arrose,7
engendre,3
l'enfante,1
durcissent,1
solidifie,1
serres,1
pourrais-tu,1
relâcher,5
d'Orion,1
constellations,2
l'Ourse,1
Connais-tu,2
règles-tu,1
influences,1
Elèves-tu,1
lâches,3
partent,4
disent-ils,11
météores,1
incliner,1
urnes,4
adhèrent,2
chasses,1
rassasies,3
lionceaux,7
taillis,1
errent,2
connais-tu,1
faons,3
grandissent,2
salée,4
n'entend,5
parcourt,3
voudra-t-il,1
passera-t-il,1
étable,1
L'attacheras-tu,1
sillon,1
hersera-t-il,1
fieras-tu,1
Compteras-tu,1
L'aile,1
pieuse,2
plumage,3
chauffer,3
fouler,8
écraser,2
départi,1
essor,1
crinière,1
flottante,1
fier,3
hennissement,2
l'effraie,1
résonne,2
étincelante,1
frémit,3
s'agite,6
flaire,1
l'épervier,1
fixe,5
guette,1
s'abreuvent,2
Humble,1
censeur,2
veut-il,3
dispute,9
Chétif,1
répliquerai,1
n'ajouterai,1
tonnes-tu,1
Pare-toi,1
épanche,2
superbe,6
cache-les,2
l'hommage,1
Béhémoth,1
d'herbe,3
muscles,4
tubes,1
chef-d'oeuvre,2
produisent,5
lotus,2
marécages,1
l'environnent,3
calme,12
percer,3
Tireras-tu,1
hameçon,1
serreras-tu,1
passeras-tu,1
perceras-tu,2
T'adressera-t-il,1
d'ardentes,1
dira-t-il,3
Fera-t-il,1
prendras-tu,1
Joueras-tu,1
passereau,7
l'attacheras-tu,1
amuser,1
pêcheurs,9
associés,2
font-ils,5
Cribleras-tu,1
dards,1
harpon,1
Essaie,1
terrasser,2
hardi,1
provoquer,3
oserait,2
obligé,2
l'harmonie,1
structure,2
râtelier,1
Autour,4
Superbes,1
lignes,2
sceaux,6
étroitement,3
passerait,3
sauraient,5
éternuements,1
étincelles,1
ardente,11
bouillante,1
fétu,2
massue,2
brin,1
piques,1
Sous,3
tessons,1
aigus,1
herse,2
bouillonner,2
sillage,1
fiers,4
Ecoute-moi,3
t'interrogerai,1
ÉPILOGUE,2
intercédait,1
plaignirent,1
consolèrent,1
késita,1
posséda,1
Jémima,1
Ketsia,1
Kéren-Hapouk,1
d'aussi,1
s'assied,4
compagnie,1
médite,17
resteront-ils,1
s'agitent-elles,1
méditent-ils,1
Oint,8
Brisons,1
jetons,2
sourit,1
sainte.,1
publierai,5
potier,16
devenez,1
recevez,9
l'avertissement,1
tressaillez,5
Baisez,1
s'allumerait,1
Chant,9
Nombreux,4
relèves,1
endormi,4
m'assiège,2
frappes,4
brises,3
Psaume,50
t'invoque,10
Aie,15
sera-t-elle,7
outragée,2
aimerez-vous,2
rechercherez-vous,1
l'invoque,1
Tremblez,2
Parlez-vous,1
Offrez,1
abondent,4
coucherai,2
m'endormirai,1
Prête,6
j'adresse,1
j'attends,3
menteurs,9
abhorre,1
prosternerai,1
conduis-moi,3
aplanis,1
gosier,6
caressante,1
Châtie-les,1
échouent,2
précipite-les,1
réjouiront,12
protégeras,1
l'entoures,1
guéris-moi,1
louera,2
gémir,5
baignée,2
arrosé,6
persécutent,7
accueille,2
reculeront,2
Dithyrambe,1
confie,29
persécuteurs,12
m'atteigne,2
porte-toi,1
fureurs,3
réveille-toi,5
